Date,Expiry_Date,Stock_Price,Strike,Option_Type,T_Years,HV_Sigma,Option_Price,Delta,Gamma,Theta,Vega,Rho
2026-02-02,2026-02-26,3169.6,3100,Put,0.065753,0.19116,28.4661,-0.286151,0.002189,-0.934431,2.764624,-0.615087
2026-02-02,2026-02-26,3169.6,3300,Call,0.065753,0.19116,21.2779,0.238605,0.001995,-1.133938,2.51862,0.483288
2026-02-02,2026-02-26,3169.6,3300,Put,0.065753,0.19116,137.604,-0.761395,0.001995,-0.548773,2.51862,-1.677307
2026-02-03,2026-02-26,3225.3,2100,Call,0.063014,0.198648,1133.8838,1.0,0.0,-0.372444,0.0,1.317885
2026-02-03,2026-02-26,3225.3,2100,Put,0.063014,0.198648,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-02-03,2026-02-26,3225.3,2300,Call,0.063014,0.198648,934.7013,1.0,0.0,-0.407915,0.0,1.443398
2026-02-03,2026-02-26,3225.3,2300,Put,0.063014,0.198648,0.0,-0.0,0.0,-0.0,0.0,-0.0
2026-02-03,2026-02-26,3225.3,2500,Call,0.063014,0.198648,735.5188,1.0,0.0,-0.443387,4e-06,1.568911
2026-02-03,2026-02-26,3225.3,2500,Put,0.063014,0.198648,0.0,-0.0,0.0,-2e-06,4e-06,-0.0
2026-02-03,2026-02-26,3225.3,2700,Call,0.063014,0.198648,536.3411,0.99988,3e-06,-0.480433,0.003811,1.694176
2026-02-03,2026-02-26,3225.3,2700,Put,0.063014,0.198648,0.0047,-0.00012,3e-06,-0.001576,0.003811,-0.000247
2026-02-03,2026-02-26,3225.3,2900,Call,0.063014,0.198648,337.868,0.987425,0.000202,-0.6207,0.263343,1.793929
2026-02-03,2026-02-26,3225.3,2900,Put,0.063014,0.198648,0.7142,-0.012575,0.000202,-0.106373,0.263343,-0.026007
2026-02-03,2026-02-26,3225.3,3100,Call,0.063014,0.198648,154.4564,0.816387,0.001652,-1.370319,2.151059,1.561887
2026-02-03,2026-02-26,3225.3,3100,Put,0.063014,0.198648,16.4851,-0.183613,0.001652,-0.820521,2.151059,-0.383562
2026-02-03,2026-02-26,3225.3,3300,Call,0.063014,0.198648,38.7076,0.362385,0.002331,-1.512256,3.035845,0.712117
2026-02-03,2026-02-26,3225.3,3300,Put,0.063014,0.198648,99.9188,-0.637615,0.002331,-0.926986,3.035845,-1.358845
2026-02-04,2026-02-26,2999.1,2100,Call,0.060274,0.279254,907.3113,1.0,0.0,-0.372512,2e-06,1.260805
2026-02-04,2026-02-26,2999.1,2100,Put,0.060274,0.279254,0.0,-0.0,0.0,-2e-06,2e-06,-0.0
2026-02-04,2026-02-26,2999.1,2300,Call,0.060274,0.279254,708.0951,0.999963,1e-06,-0.408693,0.001144,1.380813
2026-02-04,2026-02-26,2999.1,2300,Put,0.060274,0.279254,0.0018,-3.7e-05,1e-06,-0.000706,0.001144,-6.8e-05
2026-02-04,2026-02-26,2999.1,2500,Call,0.060274,0.279254,509.0662,0.996987,4.5e-05,-0.48474,0.067624,1.495397
2026-02-04,2026-02-26,2999.1,2500,Put,0.060274,0.279254,0.1908,-0.003013,4.5e-05,-0.041275,0.067624,-0.005561
2026-02-04,2026-02-26,2999.1,2700,Call,0.060274,0.279254,314.2935,0.947795,0.000519,-0.949036,0.785928,1.52387
2026-02-04,2026-02-26,2999.1,2700,Put,0.060274,0.279254,4.6361,-0.052205,0.000519,-0.470095,0.785928,-0.097165
2026-02-04,2026-02-26,2999.1,2900,Call,0.060274,0.279254,147.4786,0.71956,0.001638,-1.932303,2.480449,1.211842
2026-02-04,2026-02-26,2999.1,2900,Put,0.060274,0.279254,37.0392,-0.28044,0.001638,-1.417884,2.480449,-0.529269
2026-02-04,2026-02-26,2999.1,3100,Call,0.060274,0.279254,46.256,0.347816,0.001797,-1.904462,2.721011,0.600858
2026-02-04,2026-02-26,2999.1,3100,Put,0.060274,0.279254,135.0346,-0.652184,0.001797,-1.354566,2.721011,-1.260329
2026-02-04,2026-02-26,2999.1,3300,Call,0.060274,0.279254,9.0423,0.096262,0.00083,-0.847347,1.256634,0.168561
2026-02-04,2026-02-26,2999.1,3300,Put,0.060274,0.279254,297.0388,-0.903738,0.00083,-0.261973,1.256634,-1.812703
2026-02-05,2026-02-26,2991.5,2100,Call,0.057534,0.279238,899.3387,1.0,0.0,-0.372578,2e-06,1.203704
2026-02-05,2026-02-26,2991.5,2100,Put,0.057534,0.279238,0.0,-0.0,0.0,-1e-06,2e-06,-0.0
2026-02-05,2026-02-26,2991.5,2300,Call,0.057534,0.279238,700.0866,0.99997,1e-06,-0.408648,0.000908,1.31829
2026-02-05,2026-02-26,2991.5,2300,Put,0.057534,0.279238,0.0014,-3e-05,1e-06,-0.000588,0.000908,-5.2e-05
2026-02-05,2026-02-26,2991.5,2500,Call,0.057534,0.279238,501.0042,0.997189,4.3e-05,-0.483177,0.06191,1.428044
2026-02-05,2026-02-26,2991.5,2500,Put,0.057534,0.279238,0.1724,-0.002811,4.3e-05,-0.039633,0.06191,-0.004937
2026-02-05,2026-02-26,2991.5,2700,Call,0.057534,0.279238,306.1347,0.947385,0.000536,-0.962577,0.770681,1.45444
2026-02-05,2026-02-26,2991.5,2700,Put,0.057534,0.279238,4.5564,-0.052615,0.000536,-0.48355,0.770681,-0.093179
2026-02-05,2026-02-26,2991.5,2900,Call,0.057534,0.279238,140.083,0.709908,0.001709,-1.986503,2.456563,1.141248
2026-02-05,2026-02-26,2991.5,2900,Put,0.057534,0.279238,37.7581,-0.290092,0.001709,-1.471992,2.456563,-0.52101
2026-02-05,2026-02-26,2991.5,3100,Call,0.057534,0.279238,41.7798,0.329029,0.001805,-1.893488,2.59552,0.542265
2026-02-05,2026-02-26,2991.5,3100,Put,0.057534,0.279238,138.7084,-0.670971,0.001805,-1.343494,2.59552,-1.234632
2026-02-05,2026-02-26,2991.5,3300,Call,0.057534,0.279238,7.5391,0.084406,0.000773,-0.782085,1.110711,0.140936
2026-02-05,2026-02-26,2991.5,3300,Put,0.057534,0.279238,303.7211,-0.915594,0.000773,-0.196607,1.110711,-1.750599
2026-02-06,2026-02-26,2941.6,2100,Call,0.054795,0.281309,849.0662,1.0,0.0,-0.372645,4e-06,1.146604
2026-02-06,2026-02-26,2941.6,2100,Put,0.054795,0.281309,0.0,-0.0,0.0,-2e-06,4e-06,-0.0
2026-02-06,2026-02-26,2941.6,2300,Call,0.054795,0.281309,649.7803,0.999934,1e-06,-0.409391,0.001838,1.255697
2026-02-06,2026-02-26,2941.6,2300,Put,0.054795,0.281309,0.003,-6.6e-05,1e-06,-0.001258,0.001838,-0.000108
2026-02-06,2026-02-26,2941.6,2500,Call,0.054795,0.281309,450.8195,0.994724,7.8e-05,-0.514247,0.104437,1.35632
2026-02-06,2026-02-26,2941.6,2500,Put,0.054795,0.281309,0.3311,-0.005276,7.8e-05,-0.070624,0.104437,-0.008685
2026-02-06,2026-02-26,2941.6,2700,Call,0.054795,0.281309,258.682,0.917506,0.000785,-1.171361,1.047675,1.337136
2026-02-06,2026-02-26,2941.6,2700,Put,0.054795,0.281309,7.4826,-0.082494,0.000785,-0.692249,1.047675,-0.137069
2026-02-06,2026-02-26,2941.6,2900,Call,0.054795,0.281309,105.3175,0.619172,0.001967,-2.150646,2.62354,0.940303
2026-02-06,2026-02-26,2941.6,2900,Put,0.054795,0.281309,53.407,-0.380828,0.001967,-1.636043,2.62354,-0.643102
2026-02-06,2026-02-26,2941.6,3100,Call,0.054795,0.281309,26.3717,0.239015,0.001601,-1.622556,2.13581,0.370807
2026-02-06,2026-02-26,2941.6,3100,Put,0.054795,0.281309,173.7501,-0.760985,0.001601,-1.072464,2.13581,-1.321799
2026-02-06,2026-02-26,2941.6,3300,Call,0.054795,0.281309,3.8189,0.048567,0.00052,-0.512737,0.693869,0.07619
2026-02-06,2026-02-26,2941.6,3300,Put,0.054795,0.281309,350.4863,-0.951433,0.00052,0.072845,0.693869,-1.725616
2026-02-09,2026-02-26,2948.2,2100,Call,0.046575,0.280822,854.5479,1.0,0.0,-0.372842,0.0,0.975118
2026-02-09,2026-02-26,2948.2,2100,Put,0.046575,0.280822,0.0,-0.0,0.0,-0.0,0.0,-0.0
2026-02-09,2026-02-26,2948.2,2300,Call,0.046575,0.280822,655.153,0.999985,0.0,-0.408684,0.000413,1.067966
2026-02-09,2026-02-26,2948.2,2300,Put,0.046575,0.280822,0.0006,-1.5e-05,0.0,-0.000333,0.000413,-2.1e-05
2026-02-09,2026-02-26,2948.2,2500,Call,0.046575,0.280822,455.8947,0.997455,4.4e-05,-0.483953,0.05019,1.157296
2026-02-09,2026-02-26,2948.2,2500,Put,0.046575,0.280822,0.1378,-0.002545,4.4e-05,-0.040094,0.05019,-0.003559
2026-02-09,2026-02-26,2948.2,2700,Call,0.046575,0.280822,261.3516,0.937158,0.000691,-1.094547,0.785832,1.16511
2026-02-09,2026-02-26,2948.2,2700,Put,0.046575,0.280822,4.99,-0.062842,0.000691,-0.615178,0.785832,-0.088614
2026-02-09,2026-02-26,2948.2,2900,Call,0.046575,0.280822,102.69,0.637674,0.002098,-2.28691,2.385614,0.827777
2026-02-09,2026-02-26,2948.2,2900,Put,0.046575,0.280822,45.7239,-0.362326,0.002098,-1.772032,2.385614,-0.518815
2026-02-09,2026-02-26,2948.2,3100,Call,0.046575,0.280822,22.8308,0.227175,0.001688,-1.699898,1.918623,0.301306
2026-02-09,2026-02-26,2948.2,3100,Put,0.046575,0.280822,165.2602,-0.772825,0.001688,-1.149512,1.918623,-1.138154
2026-02-09,2026-02-26,2948.2,3300,Call,0.046575,0.280822,2.6259,0.037555,0.000458,-0.449432,0.520832,0.050345
2026-02-09,2026-02-26,2948.2,3300,Put,0.046575,0.280822,344.4507,-0.962445,0.000458,0.136462,0.520832,-1.481984
2026-02-10,2026-02-26,2984.6,2100,Call,0.043836,0.283975,890.5751,1.0,0.0,-0.372909,0.0,0.917937
2026-02-10,2026-02-26,2984.6,2100,Put,0.043836,0.283975,0.0,-0.0,0.0,-0.0,0.0,-0.0
2026-02-10,2026-02-26,2984.6,2300,Call,0.043836,0.283975,691.1443,0.999996,0.0,-0.408527,0.000119,1.005354
2026-02-10,2026-02-26,2984.6,2300,Put,0.043836,0.283975,0.0002,-4e-06,0.0,-0.000104,0.000119,-5e-06
2026-02-10,2026-02-26,2984.6,2500,Call,0.043836,0.283975,491.7693,0.998884,2.1e-05,-0.463978,0.023262,1.091298
2026-02-10,2026-02-26,2984.6,2500,Put,0.043836,0.283975,0.0561,-0.001116,2.1e-05,-0.02004,0.023262,-0.001484
2026-02-10,2026-02-26,2984.6,2700,Call,0.043836,0.283975,295.1211,0.961064,0.000475,-0.925753,0.526811,1.128018
2026-02-10,2026-02-26,2984.6,2700,Put,0.043836,0.283975,2.8388,-0.038936,0.000475,-0.446299,0.526811,-0.052186
2026-02-10,2026-02-26,2984.6,2900,Call,0.043836,0.283975,125.7227,0.712699,0.001921,-2.246265,2.129615,0.877333
2026-02-10,2026-02-26,2984.6,2900,Put,0.043836,0.283975,32.8714,-0.287301,0.001921,-1.731296,2.129615,-0.390294
2026-02-10,2026-02-26,2984.6,3100,Call,0.043836,0.283975,30.9454,0.287601,0.001921,-2.038135,2.130666,0.362712
2026-02-10,2026-02-26,2984.6,3100,Put,0.043836,0.283975,137.525,-0.712399,0.001921,-1.487651,2.130666,-0.992338
2026-02-10,2026-02-26,2984.6,3300,Call,0.043836,0.283975,3.9214,0.053487,0.000613,-0.631136,0.679959,0.068259
2026-02-10,2026-02-26,2984.6,3300,Put,0.043836,0.283975,309.9319,-0.946513,0.000613,-0.045137,0.679959,-1.374213
2026-02-11,2026-02-26,2909.8,2100,Call,0.041096,0.29123,815.4021,1.0,0.0,-0.372975,0.0,0.860714
2026-02-11,2026-02-26,2909.8,2100,Put,0.041096,0.29123,0.0,-0.0,0.0,-0.0,0.0,-0.0
2026-02-11,2026-02-26,2909.8,2300,Call,0.041096,0.29123,615.9366,0.999975,1e-06,-0.40909,0.000624,0.942657
2026-02-11,2026-02-26,2909.8,2300,Put,0.041096,0.29123,0.001,-2.5e-05,1e-06,-0.000593,0.000624,-3e-05
2026-02-11,2026-02-26,2909.8,2500,Call,0.041096,0.29123,416.6901,0.995926,7e-05,-0.510834,0.071044,1.019696
2026-02-11,2026-02-26,2909.8,2500,Put,0.041096,0.29123,0.2209,-0.004074,7e-05,-0.066816,0.071044,-0.004963
2026-02-11,2026-02-26,2909.8,2700,Call,0.041096,0.29123,224.3226,0.910248,0.000943,-1.359728,0.955947,0.996297
2026-02-11,2026-02-26,2909.8,2700,Put,0.041096,0.29123,7.3199,-0.089752,0.000943,-0.880189,0.955947,-0.110335
2026-02-11,2026-02-26,2909.8,2900,Call,0.041096,0.29123,77.444,0.552471,0.002302,-2.537182,2.332892,0.628825
2026-02-11,2026-02-26,2909.8,2900,Put,0.041096,0.29123,59.9077,-0.447529,0.002302,-2.022121,2.332892,-0.55978
2026-02-11,2026-02-26,2909.8,3100,Call,0.041096,0.29123,14.0002,0.159209,0.001412,-1.46878,1.430597,0.18463
2026-02-11,2026-02-26,2909.8,3100,Put,0.041096,0.29123,195.9304,-0.840791,0.001412,-0.918198,1.430597,-1.085947
2026-02-11,2026-02-26,2909.8,3300,Call,0.041096,0.29123,1.2271,0.019858,0.00028,-0.285661,0.283889,0.023242
2026-02-11,2026-02-26,2909.8,3300,Put,0.041096,0.29123,382.6238,-0.980142,0.00028,0.300443,0.283889,-1.329308
2026-02-12,2026-02-26,2750.1,2100,Call,0.038356,0.326418,655.3294,0.999991,0.0,-0.37329,0.000217,0.803461
2026-02-12,2026-02-26,2750.1,2100,Put,0.038356,0.326418,0.0003,-9e-06,0.0,-0.000248,0.000217,-1e-05
2026-02-12,2026-02-26,2750.1,2300,Call,0.038356,0.326418,455.9357,0.997926,3.7e-05,-0.448671,0.035287,0.877762
2026-02-12,2026-02-26,2750.1,2300,Put,0.038356,0.326418,0.1086,-0.002074,3.7e-05,-0.040102,0.035287,-0.002229
2026-02-12,2026-02-26,2750.1,2500,Call,0.038356,0.326418,260.8989,0.940907,0.00067,-1.153424,0.63398,0.892425
2026-02-12,2026-02-26,2750.1,2500,Put,0.038356,0.326418,4.5738,-0.059093,0.00067,-0.709327,0.63398,-0.064087
2026-02-12,2026-02-26,2750.1,2700,Call,0.038356,0.326418,101.4798,0.640038,0.002128,-2.644339,2.014919,0.636207
2026-02-12,2026-02-26,2750.1,2700,Put,0.038356,0.326418,44.6567,-0.359962,0.002128,-2.164714,2.014919,-0.396826
2026-02-12,2026-02-26,2750.1,2900,Call,0.038356,0.326418,22.0059,0.223853,0.001701,-1.983373,1.610645,0.227686
2026-02-12,2026-02-26,2750.1,2900,Put,0.038356,0.326418,164.6848,-0.776147,0.001701,-1.468221,1.610645,-0.881868
2026-02-12,2026-02-26,2750.1,3100,Call,0.038356,0.326418,2.4382,0.035735,0.000447,-0.510582,0.423334,0.03676
2026-02-12,2026-02-26,2750.1,3100,Put,0.038356,0.326418,344.6191,-0.964265,0.000447,0.040098,0.423334,-1.149316
2026-02-12,2026-02-26,2750.1,3300,Call,0.038356,0.326418,0.1403,0.002714,4.8e-05,-0.05379,0.045022,0.002809
2026-02-12,2026-02-26,2750.1,3300,Put,0.038356,0.326418,541.8232,-0.997286,4.8e-05,0.532418,0.045022,-1.259787
2026-02-13,2026-02-26,2692.2,2100,Call,0.035616,0.32779,597.0568,0.999978,1e-06,-0.373707,0.000484,0.746185
2026-02-13,2026-02-26,2692.2,2100,Put,0.035616,0.32779,0.0008,-2.2e-05,1e-06,-0.000599,0.000484,-2.2e-05
2026-02-13,2026-02-26,2692.2,2300,Call,0.035616,0.32779,397.7562,0.99552,7.9e-05,-0.490436,0.066615,0.812893
2026-02-13,2026-02-26,2692.2,2300,Put,0.035616,0.32779,0.2378,-0.00448,7.9e-05,-0.081795,0.066615,-0.004381
2026-02-13,2026-02-26,2692.2,2500,Call,0.035616,0.32779,206.3491,0.897186,0.001075,-1.540518,0.909877,0.786777
2026-02-13,2026-02-26,2692.2,2500,Put,0.035616,0.32779,8.3682,-0.102814,0.001075,-1.096342,0.909877,-0.101564
2026-02-13,2026-02-26,2692.2,2700,Call,0.035616,0.32779,65.6742,0.508611,0.002395,-2.787007,2.026463,0.464293
2026-02-13,2026-02-26,2692.2,2700,Put,0.035616,0.32779,67.2308,-0.491389,0.002395,-2.307297,2.026463,-0.495115
2026-02-13,2026-02-26,2692.2,2900,Call,0.035616,0.32779,10.4096,0.128489,0.00126,-1.403878,1.066138,0.119495
2026-02-13,2026-02-26,2692.2,2900,Put,0.035616,0.32779,211.5038,-0.871511,0.00126,-0.888634,1.066138,-0.910981
2026-02-13,2026-02-26,2692.2,3100,Call,0.035616,0.32779,0.772,0.013496,0.000208,-0.227806,0.175668,0.012665
2026-02-13,2026-02-26,2692.2,3100,Put,0.035616,0.32779,401.4036,-0.986504,0.000208,0.322972,0.175668,-1.088878
2026-02-13,2026-02-26,2692.2,3300,Call,0.035616,0.32779,0.028,0.000636,1.3e-05,-0.014516,0.011276,0.0006
2026-02-13,2026-02-26,2692.2,3300,Put,0.035616,0.32779,600.1972,-0.999364,1.3e-05,0.571796,0.011276,-1.172011
2026-02-16,2026-02-26,2706.6,2100,Call,0.027397,0.327188,610.3364,0.999999,0.0,-0.373344,2.3e-05,0.574313
2026-02-16,2026-02-26,2706.6,2100,Put,0.027397,0.327188,0.0,-1e-06,0.0,-3.7e-05,2.3e-05,-1e-06
2026-02-16,2026-02-26,2706.6,2300,Call,0.027397,0.327188,410.7372,0.998914,2.5e-05,-0.434936,0.016264,0.628193
2026-02-16,2026-02-26,2706.6,2300,Put,0.027397,0.327188,0.045,-0.001086,2.5e-05,-0.026075,0.016264,-0.000817
2026-02-16,2026-02-26,2706.6,2500,Call,0.027397,0.327188,215.1807,0.936512,0.000849,-1.325513,0.557739,0.635496
2026-02-16,2026-02-26,2706.6,2500,Put,0.027397,0.327188,4.1327,-0.063488,0.000849,-0.8811,0.557739,-0.048211
2026-02-16,2026-02-26,2706.6,2700,Call,0.027397,0.327188,64.2256,0.541829,0.002707,-3.157501,1.777418,0.384185
2026-02-16,2026-02-26,2706.6,2700,Put,0.027397,0.327188,52.8217,-0.458171,0.002707,-2.677534,1.777418,-0.354218
2026-02-16,2026-02-26,2706.6,2900,Call,0.027397,0.327188,7.8032,0.112288,0.001302,-1.451315,0.854902,0.081126
2026-02-16,2026-02-26,2706.6,2900,Put,0.027397,0.327188,196.0435,-0.887712,0.001302,-0.935795,0.854902,-0.711973
2026-02-16,2026-02-26,2706.6,3100,Call,0.027397,0.327188,0.3413,0.007224,0.000137,-0.150272,0.089764,0.005263
2026-02-16,2026-02-26,2706.6,3100,Put,0.027397,0.327188,388.2257,-0.992776,0.000137,0.400801,0.089764,-0.842532
2026-02-16,2026-02-26,2706.6,3300,Call,0.027397,0.327188,0.0057,0.000159,4e-06,-0.004554,0.002738,0.000116
2026-02-16,2026-02-26,2706.6,3300,Put,0.027397,0.327188,587.5342,-0.999841,4e-06,0.582071,0.002738,-0.902376
2026-02-17,2026-02-26,2717.4,2100,Call,0.024658,0.328083,620.7631,1.0,0.0,-0.373382,5e-06,0.516989
2026-02-17,2026-02-26,2717.4,2100,Put,0.024658,0.328083,0.0,-0.0,0.0,-8e-06,5e-06,-0.0
2026-02-17,2026-02-26,2717.4,2300,Call,0.024658,0.328083,421.1019,0.999506,1.3e-05,-0.42236,0.0075,0.56589
2026-02-17,2026-02-26,2717.4,2300,Put,0.024658,0.328083,0.0185,-0.000494,1.3e-05,-0.013427,0.0075,-0.000336
2026-02-17,2026-02-26,2717.4,2500,Call,0.024658,0.328083,224.1742,0.953073,0.0007,-1.183741,0.41832,0.583336
2026-02-17,2026-02-26,2717.4,2500,Put,0.024658,0.328083,2.7705,-0.046927,0.0007,-0.739249,0.41832,-0.032127
2026-02-17,2026-02-26,2717.4,2700,Call,0.024658,0.328083,67.1566,0.572035,0.002803,-3.316883,1.674498,0.366737
2026-02-17,2026-02-26,2717.4,2700,Put,0.024658,0.328083,45.4326,-0.427965,0.002803,-2.836831,1.674498,-0.297963
2026-02-17,2026-02-26,2717.4,2900,Call,0.024658,0.328083,7.5993,0.114006,0.001378,-1.554131,0.82315,0.074516
2026-02-17,2026-02-26,2717.4,2900,Put,0.024658,0.328083,185.555,-0.885994,0.001378,-1.038519,0.82315,-0.63942
2026-02-17,2026-02-26,2717.4,3100,Call,0.024658,0.328083,0.2763,0.006209,0.000125,-0.139277,0.074793,0.004093
2026-02-17,2026-02-26,2717.4,3100,Put,0.024658,0.328083,377.9117,-0.993791,0.000125,0.411894,0.074793,-0.759081
2026-02-17,2026-02-26,2717.4,3300,Call,0.024658,0.328083,0.0034,0.000102,3e-06,-0.003191,0.001724,6.8e-05
2026-02-17,2026-02-26,2717.4,3300,Put,0.024658,0.328083,577.3185,-0.999898,3e-06,0.58354,0.001724,-0.812343
2026-02-18,2026-02-26,2694.9,2100,Call,0.021918,0.323814,597.8897,1.0,0.0,-0.373443,2e-06,0.459623
2026-02-18,2026-02-26,2694.9,2100,Put,0.021918,0.323814,0.0,-0.0,0.0,-3e-06,2e-06,-0.0
2026-02-18,2026-02-26,2694.9,2300,Call,0.021918,0.323814,398.1877,0.999609,1.1e-05,-0.420247,0.005648,0.503162
2026-02-18,2026-02-26,2694.9,2300,Put,0.021918,0.323814,0.0133,-0.000391,1.1e-05,-0.011241,0.005648,-0.000234
2026-02-18,2026-02-26,2694.9,2500,Call,0.021918,0.323814,201.3783,0.947343,0.000832,-1.286565,0.428785,0.515427
2026-02-18,2026-02-26,2694.9,2500,Put,0.021918,0.323814,2.9192,-0.052657,0.000832,-0.841993,0.428785,-0.031743
2026-02-18,2026-02-26,2694.9,2700,Call,0.021918,0.323814,50.9219,0.505684,0.003088,-3.454542,1.591509,0.287531
2026-02-18,2026-02-26,2694.9,2700,Put,0.021918,0.323814,52.1781,-0.494316,0.003088,-2.974405,1.591509,-0.303413
2026-02-18,2026-02-26,2694.9,2900,Call,0.021918,0.323814,3.9212,0.069925,0.001038,-1.11611,0.535251,0.040443
2026-02-18,2026-02-26,2694.9,2900,Put,0.021918,0.323814,204.8926,-0.930075,0.001038,-0.600407,0.535251,-0.594274
2026-02-18,2026-02-26,2694.9,3100,Call,0.021918,0.323814,0.0772,0.002069,5.1e-05,-0.053765,0.026082,0.001205
2026-02-18,2026-02-26,2694.9,3100,Put,0.021918,0.323814,400.7639,-0.997931,5.1e-05,0.497504,0.026082,-0.677286
2026-02-18,2026-02-26,2694.9,3300,Call,0.021918,0.323814,0.0004,1.5e-05,1e-06,-0.000543,0.000265,9e-06
2026-02-18,2026-02-26,2694.9,3300,Put,0.021918,0.323814,600.4024,-0.999985,1e-06,0.586291,0.000265,-0.722255
2026-02-19,2026-02-26,2677.9,2100,Call,0.019178,0.319133,580.5162,1.0,0.0,-0.373507,0.0,0.402236
2026-02-19,2026-02-26,2677.9,2100,Put,0.019178,0.319133,0.0,-0.0,0.0,-1e-06,0.0,-0.0
2026-02-19,2026-02-26,2677.9,2300,Call,0.019178,0.319133,380.7725,0.999761,8e-06,-0.416539,0.003323,0.44042
2026-02-19,2026-02-26,2677.9,2300,Put,0.019178,0.319133,0.0072,-0.000239,8e-06,-0.00746,0.003323,-0.000124
2026-02-19,2026-02-26,2677.9,2500,Call,0.019178,0.319133,183.7743,0.945833,0.000929,-1.347436,0.407587,0.450505
2026-02-19,2026-02-26,2677.9,2500,Put,0.019178,0.319133,2.7598,-0.054167,0.000929,-0.902786,0.407587,-0.028348
2026-02-19,2026-02-26,2677.9,2700,Call,0.019178,0.319133,38.5962,0.446043,0.00334,-3.547446,1.465917,0.221671
2026-02-19,2026-02-26,2677.9,2700,Put,0.019178,0.319133,57.3326,-0.553957,0.00334,-3.067224,1.465917,-0.295489
2026-02-19,2026-02-26,2677.9,2900,Call,0.019178,0.319133,1.872,0.039838,0.000726,-0.744752,0.318525,0.020101
2026-02-19,2026-02-26,2677.9,2900,Put,0.019178,0.319133,220.3592,-0.960162,0.000726,-0.228957,0.318525,-0.535368
2026-02-19,2026-02-26,2677.9,3100,Call,0.019178,0.319133,0.0172,0.000554,1.7e-05,-0.016779,0.007246,0.000281
2026-02-19,2026-02-26,2677.9,3100,Put,0.019178,0.319133,418.2553,-0.999446,1.7e-05,0.534588,0.007246,-0.593496
2026-02-19,2026-02-26,2677.9,3300,Call,0.019178,0.319133,0.0,1e-06,0.0,-6.1e-05,2.6e-05,1e-06
2026-02-19,2026-02-26,2677.9,3300,Put,0.019178,0.319133,617.9889,-0.999999,0.0,0.586878,2.6e-05,-0.632085
2026-02-20,2026-02-26,2686.2,2100,Call,0.016438,0.313883,588.4426,1.0,0.0,-0.373573,0.0,0.344829
2026-02-20,2026-02-26,2686.2,2100,Put,0.016438,0.313883,0.0,-0.0,0.0,-0.0,0.0,-0.0
2026-02-20,2026-02-26,2686.2,2300,Call,0.016438,0.313883,388.6574,0.999953,2e-06,-0.410893,0.000674,0.377649
2026-02-20,2026-02-26,2686.2,2300,Put,0.016438,0.313883,0.0012,-4.7e-05,2e-06,-0.001741,0.000674,-2.1e-05
2026-02-20,2026-02-26,2686.2,2500,Call,0.016438,0.313883,190.3145,0.966505,0.000689,-1.099848,0.256675,0.395484
2026-02-20,2026-02-26,2686.2,2500,Put,0.016438,0.313883,1.4448,-0.033495,0.000689,-0.655118,0.256675,-0.015027
2026-02-20,2026-02-26,2686.2,2700,Call,0.016438,0.313883,37.9717,0.467856,0.003678,-3.799295,1.369494,0.200344
2026-02-20,2026-02-26,2686.2,2700,Put,0.016438,0.313883,48.8884,-0.532144,0.003678,-3.318986,1.369494,-0.243008
2026-02-20,2026-02-26,2686.2,2900,Call,0.016438,0.313883,1.3187,0.031703,0.000659,-0.656555,0.245293,0.013782
2026-02-20,2026-02-26,2686.2,2900,Put,0.016438,0.313883,212.0218,-0.968297,0.000659,-0.140668,0.245293,-0.462411
2026-02-20,2026-02-26,2686.2,3100,Call,0.016438,0.313883,0.0059,0.000221,8e-06,-0.007602,0.002866,9.7e-05
2026-02-20,2026-02-26,2686.2,3100,Put,0.016438,0.313883,410.4954,-0.999779,8e-06,0.543864,0.002866,-0.508937
2026-02-20,2026-02-26,2686.2,3300,Call,0.016438,0.313883,0.0,0.0,0.0,-1e-05,4e-06,0.0
2026-02-20,2026-02-26,2686.2,3300,Put,0.016438,0.313883,610.2759,-1.0,0.0,0.587034,4e-06,-0.541875
2026-02-23,2026-02-26,2676.3,2100,Call,0.008219,0.31327,577.4216,1.0,0.0,-0.373773,0.0,0.172507
2026-02-23,2026-02-26,2676.3,2100,Put,0.008219,0.31327,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-02-23,2026-02-26,2676.3,2300,Call,0.008219,0.31327,377.5284,1.0,0.0,-0.409373,1e-06,0.188936
2026-02-23,2026-02-26,2676.3,2300,Put,0.008219,0.31327,0.0,-0.0,0.0,-3e-06,1e-06,-0.0
2026-02-23,2026-02-26,2676.3,2500,Call,0.008219,0.31327,177.8243,0.992501,0.000272,-0.703693,0.050243,0.2037
2026-02-23,2026-02-26,2676.3,2500,Put,0.008219,0.31327,0.1891,-0.007499,0.000272,-0.258726,0.050243,-0.001665
2026-02-23,2026-02-26,2676.3,2700,Call,0.008219,0.31327,20.6047,0.390728,0.005051,-5.045717,0.931412,0.084253
2026-02-23,2026-02-26,2676.3,2700,Put,0.008219,0.31327,42.8626,-0.609272,0.005051,-4.565151,0.931412,-0.137542
2026-02-23,2026-02-26,2676.3,2900,Call,0.008219,0.31327,0.0587,0.002607,0.000106,-0.10334,0.019556,0.000569
2026-02-23,2026-02-26,2676.3,2900,Put,0.008219,0.31327,222.2098,-0.997393,0.000106,0.412822,0.019556,-0.237655
